"comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","player_market_value_euro","player_url"
"Premier League","Europe","England",2020,"Liverpool FC","1","Alisson","Goalkeeper",1992-10-02,28,"Brazil",8e+07,"https://www.transfermarkt.com/alisson/profil/spieler/105470"
"Premier League","Europe","England",2020,"Liverpool FC","13","Adrián","Goalkeeper",1987-01-03,34,"Spain",2e+06,"https://www.transfermarkt.com/adrian/profil/spieler/71271"
"Premier League","Europe","England",2020,"Liverpool FC","62","Caoimhin Kelleher","Goalkeeper",1998-11-23,22,"Ireland",2e+06,"https://www.transfermarkt.com/caoimhin-kelleher/profil/spieler/340918"
"Premier League","Europe","England",2020,"Liverpool FC","4","Virgil van Dijk","Centre-Back",1991-07-08,29,"Netherlands",8e+07,"https://www.transfermarkt.com/virgil-van-dijk/profil/spieler/139208"
"Premier League","Europe","England",2020,"Liverpool FC","12","Joe Gomez","Centre-Back",1997-05-23,23,"England",4e+07,"https://www.transfermarkt.com/joe-gomez/profil/spieler/256178"
"Premier League","Europe","England",2020,"Liverpool FC","32","Joel Matip","Centre-Back",1991-08-08,29,"Cameroon",3.2e+07,"https://www.transfermarkt.com/joel-matip/profil/spieler/82105"
"Premier League","Europe","England",2020,"Liverpool FC","19","Ozan Kabak","Centre-Back",2000-03-25,20,"Turkey",2.5e+07,"https://www.transfermarkt.com/ozan-kabak/profil/spieler/361260"
"Premier League","Europe","England",2020,"Liverpool FC","46","Rhys Williams","Centre-Back",2001-02-03,20,"England",5e+06,"https://www.transfermarkt.com/rhys-williams/profil/spieler/503679"
"Premier League","Europe","England",2020,"Liverpool FC","28","Ben Davies","Centre-Back",1995-08-11,25,"England",2400000,"https://www.transfermarkt.com/ben-davies/profil/spieler/257097"
"Premier League","Europe","England",2020,"Liverpool FC","47","Nathaniel Phillips","Centre-Back",1997-03-21,23,"England",1800000,"https://www.transfermarkt.com/nathaniel-phillips/profil/spieler/371814"
"Premier League","Europe","England",2020,"Liverpool FC","26","Andrew Robertson","Left-Back",1994-03-11,26,"Scotland",7.5e+07,"https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803"
"Premier League","Europe","England",2020,"Liverpool FC","21","Konstantinos Tsimikas","Left-Back",1996-05-12,24,"Greece",9e+06,"https://www.transfermarkt.com/konstantinos-tsimikas/profil/spieler/338070"
"Premier League","Europe","England",2020,"Liverpool FC","66","Trent Alexander-Arnold","Right-Back",1998-10-07,22,"England",1.1e+08,"https://www.transfermarkt.com/trent-alexander-arnold/profil/spieler/314353"
"Premier League","Europe","England",2020,"Liverpool FC","76","Neco Williams","Right-Back",2001-04-13,19,"Wales",1e+07,"https://www.transfermarkt.com/neco-williams/profil/spieler/503680"
"Premier League","Europe","England",2020,"Liverpool FC","3","Fabinho","Defensive Midfield",1993-10-23,27,"Brazil",6e+07,"https://www.transfermarkt.com/fabinho/profil/spieler/225693"
"Premier League","Europe","England",2020,"Liverpool FC","6","Thiago","Central Midfield",1991-04-11,29,"Spain",4.8e+07,"https://www.transfermarkt.com/thiago/profil/spieler/60444"
"Premier League","Europe","England",2020,"Liverpool FC","5","Georginio Wijnaldum","Central Midfield",1990-11-11,30,"Netherlands",4e+07,"https://www.transfermarkt.com/georginio-wijnaldum/profil/spieler/49499"
"Premier League","Europe","England",2020,"Liverpool FC","8","Naby Keïta","Central Midfield",1995-02-10,26,"Guinea",4e+07,"https://www.transfermarkt.com/naby-keita/profil/spieler/302215"
"Premier League","Europe","England",2020,"Liverpool FC","14","Jordan Henderson","Central Midfield",1990-06-17,30,"England",2.8e+07,"https://www.transfermarkt.com/jordan-henderson/profil/spieler/61651"
"Premier League","Europe","England",2020,"Liverpool FC","15","Alex Oxlade-Chamberlain","Central Midfield",1993-08-15,27,"England",2.4e+07,"https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424"
"Premier League","Europe","England",2020,"Liverpool FC","17","Curtis Jones","Central Midfield",2001-01-30,20,"England",1.7e+07,"https://www.transfermarkt.com/curtis-jones/profil/spieler/433188"
"Premier League","Europe","England",2020,"Liverpool FC","7","James Milner","Central Midfield",1986-01-04,35,"England",5e+06,"https://www.transfermarkt.com/james-milner/profil/spieler/3333"
"Premier League","Europe","England",2020,"Liverpool FC","58","Ben Woodburn","Attacking Midfield",1999-10-15,21,"Wales",4500000,"https://www.transfermarkt.com/ben-woodburn/profil/spieler/344015"
"Premier League","Europe","England",2020,"Liverpool FC","10","Sadio Mané","Left Winger",1992-04-10,28,"Senegal",1.2e+08,"https://www.transfermarkt.com/sadio-mane/profil/spieler/200512"
"Premier League","Europe","England",2020,"Liverpool FC","20","Diogo Jota","Left Winger",1996-12-04,24,"Portugal",4e+07,"https://www.transfermarkt.com/diogo-jota/profil/spieler/340950"
"Premier League","Europe","England",2020,"Liverpool FC","11","Mohamed Salah","Right Winger",1992-06-15,28,"Egypt",1.2e+08,"https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455"
"Premier League","Europe","England",2020,"Liverpool FC","23","Xherdan Shaqiri","Right Winger",1991-10-10,29,"Switzerland",1.6e+07,"https://www.transfermarkt.com/xherdan-shaqiri/profil/spieler/86792"
"Premier League","Europe","England",2020,"Liverpool FC","9","Roberto Firmino","Centre-Forward",1991-10-02,29,"Brazil",7.2e+07,"https://www.transfermarkt.com/roberto-firmino/profil/spieler/131789"
"Premier League","Europe","England",2020,"Liverpool FC","27","Divock Origi","Centre-Forward",1995-04-18,25,"Belgium",1.6e+07,"https://www.transfermarkt.com/divock-origi/profil/spieler/148368"
"Premier League","Europe","England",2020,"Manchester City","31","Ederson","Goalkeeper",1993-08-17,27,"Brazil",5.6e+07,"https://www.transfermarkt.com/ederson/profil/spieler/238223"
"Premier League","Europe","England",2020,"Manchester City","13","Zack Steffen","Goalkeeper",1995-04-02,25,"United States",6e+06,"https://www.transfermarkt.com/zack-steffen/profil/spieler/221624"
"Premier League","Europe","England",2020,"Manchester City","33","Scott Carson","Goalkeeper",1985-09-03,35,"England",8e+05,"https://www.transfermarkt.com/scott-carson/profil/spieler/14555"
"Premier League","Europe","England",2020,"Manchester City","3","Rúben Dias","Centre-Back",1997-05-14,23,"Portugal",6e+07,"https://www.transfermarkt.com/ruben-dias/profil/spieler/258004"
"Premier League","Europe","England",2020,"Manchester City","14","Aymeric Laporte","Centre-Back",1994-05-27,26,"France",6e+07,"https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553"
"Premier League","Europe","England",2020,"Manchester City","6","Nathan Aké","Centre-Back",1995-02-18,25,"Netherlands",4e+07,"https://www.transfermarkt.com/nathan-ake/profil/spieler/177476"
"Premier League","Europe","England",2020,"Manchester City","5","John Stones","Centre-Back",1994-05-28,26,"England",2.5e+07,"https://www.transfermarkt.com/john-stones/profil/spieler/186590"
"Premier League","Europe","England",2020,"Manchester City","50","Eric García","Centre-Back",2001-01-09,20,"Spain",2e+07,"https://www.transfermarkt.com/eric-garcia/profil/spieler/466794"
"Premier League","Europe","England",2020,"Manchester City","34","Philippe Sandler","Centre-Back",1997-02-10,24,"Netherlands",3500000,"https://www.transfermarkt.com/philippe-sandler/profil/spieler/340460"
"Premier League","Europe","England",2020,"Manchester City","22","Benjamin Mendy","Left-Back",1994-07-17,26,"France",2.8e+07,"https://www.transfermarkt.com/benjamin-mendy/profil/spieler/157495"
"Premier League","Europe","England",2020,"Manchester City","11","Oleksandr Zinchenko","Left-Back",1996-12-15,24,"Ukraine",2e+07,"https://www.transfermarkt.com/oleksandr-zinchenko/profil/spieler/203853"
"Premier League","Europe","England",2020,"Manchester City","2","Kyle Walker","Right-Back",1990-05-28,30,"England",4e+07,"https://www.transfermarkt.com/kyle-walker/profil/spieler/95424"
"Premier League","Europe","England",2020,"Manchester City","27","João Cancelo","Right-Back",1994-05-27,26,"Portugal",3.6e+07,"https://www.transfermarkt.com/joao-cancelo/profil/spieler/182712"
"Premier League","Europe","England",2020,"Manchester City","16","Rodri","Defensive Midfield",1996-06-22,24,"Spain",6.4e+07,"https://www.transfermarkt.com/rodri/profil/spieler/357565"
"Premier League","Europe","England",2020,"Manchester City","25","Fernandinho","Defensive Midfield",1985-05-04,35,"Brazil",4e+06,"https://www.transfermarkt.com/fernandinho/profil/spieler/26267"
"Premier League","Europe","England",2020,"Manchester City","47","Phil Foden","Central Midfield",2000-05-28,20,"England",6e+07,"https://www.transfermarkt.com/phil-foden/profil/spieler/406635"
"Premier League","Europe","England",2020,"Manchester City","8","Ilkay Gündogan","Central Midfield",1990-10-24,30,"Germany",4e+07,"https://www.transfermarkt.com/ilkay-gundogan/profil/spieler/53622"
"Premier League","Europe","England",2020,"Manchester City","17","Kevin De Bruyne","Attacking Midfield",1991-06-28,29,"Belgium",1.2e+08,"https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755"
"Premier League","Europe","England",2020,"Manchester City","7","Raheem Sterling","Left Winger",1994-12-08,26,"England",1.1e+08,"https://www.transfermarkt.com/raheem-sterling/profil/spieler/134425"
"Premier League","Europe","England",2020,"Manchester City","20","Bernardo Silva","Right Winger",1994-08-10,26,"Portugal",7e+07,"https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641"
"Premier League","Europe","England",2020,"Manchester City","21","Ferran Torres","Right Winger",2000-02-29,20,"Spain",5e+07,"https://www.transfermarkt.com/ferran-torres/profil/spieler/398184"
"Premier League","Europe","England",2020,"Manchester City","26","Riyad Mahrez","Right Winger",1991-02-21,29,"Algeria",4.8e+07,"https://www.transfermarkt.com/riyad-mahrez/profil/spieler/171424"
"Premier League","Europe","England",2020,"Manchester City","9","Gabriel Jesus","Centre-Forward",1997-04-03,23,"Brazil",6e+07,"https://www.transfermarkt.com/gabriel-jesus/profil/spieler/363205"
"Premier League","Europe","England",2020,"Manchester City","10","Sergio Agüero","Centre-Forward",1988-06-02,32,"Argentina",3.5e+07,"https://www.transfermarkt.com/sergio-aguero/profil/spieler/26399"
"Premier League","Europe","England",2020,"Chelsea FC","16","Edouard Mendy","Goalkeeper",1992-03-01,28,"Senegal",2.5e+07,"https://www.transfermarkt.com/edouard-mendy/profil/spieler/442531"
"Premier League","Europe","England",2020,"Chelsea FC","1","Kepa","Goalkeeper",1994-10-03,26,"Spain",1.5e+07,"https://www.transfermarkt.com/kepa/profil/spieler/192279"
"Premier League","Europe","England",2020,"Chelsea FC","13","Willy Caballero","Goalkeeper",1981-09-28,39,"Argentina",5e+05,"https://www.transfermarkt.com/willy-caballero/profil/spieler/19948"
"Premier League","Europe","England",2020,"Chelsea FC","40","Karlo Ziger","Goalkeeper",2001-05-11,19,"Croatia",150000,"https://www.transfermarkt.com/karlo-ziger/profil/spieler/526258"
"Premier League","Europe","England",2020,"Chelsea FC","15","Kurt Zouma","Centre-Back",1994-10-27,26,"France",3.5e+07,"https://www.transfermarkt.com/kurt-zouma/profil/spieler/157509"
"Premier League","Europe","England",2020,"Chelsea FC","2","Antonio Rüdiger","Centre-Back",1993-03-03,27,"Germany",2.5e+07,"https://www.transfermarkt.com/antonio-rudiger/profil/spieler/86202"
"Premier League","Europe","England",2020,"Chelsea FC","4","Andreas Christensen","Centre-Back",1996-04-10,24,"Denmark",2.4e+07,"https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948"
"Premier League","Europe","England",2020,"Chelsea FC","6","Thiago Silva","Centre-Back",1984-09-22,36,"Brazil",4500000,"https://www.transfermarkt.com/thiago-silva/profil/spieler/29241"
"Premier League","Europe","England",2020,"Chelsea FC","21","Ben Chilwell","Left-Back",1996-12-21,24,"England",5e+07,"https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125"
"Premier League","Europe","England",2020,"Chelsea FC","33","Emerson","Left-Back",1994-08-03,26,"Italy",1.5e+07,"https://www.transfermarkt.com/emerson/profil/spieler/181778"
"Premier League","Europe","England",2020,"Chelsea FC","3","Marcos Alonso","Left-Back",1990-12-28,30,"Spain",1.3e+07,"https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515"
"Premier League","Europe","England",2020,"Chelsea FC","24","Reece James","Right-Back",1999-12-08,21,"England",3.5e+07,"https://www.transfermarkt.com/reece-james/profil/spieler/472423"
"Premier League","Europe","England",2020,"Chelsea FC","28","César Azpilicueta","Right-Back",1989-08-28,31,"Spain",1.7e+07,"https://www.transfermarkt.com/cesar-azpilicueta/profil/spieler/57500"
"Premier League","Europe","England",2020,"Chelsea FC","5","Jorginho","Defensive Midfield",1991-12-20,29,"Italy",5e+07,"https://www.transfermarkt.com/jorginho/profil/spieler/102017"
"Premier League","Europe","England",2020,"Chelsea FC","7","N'Golo Kanté","Central Midfield",1991-03-29,29,"France",6e+07,"https://www.transfermarkt.com/ngolo-kante/profil/spieler/225083"
"Premier League","Europe","England",2020,"Chelsea FC","17","Mateo Kovacic","Central Midfield",1994-05-06,26,"Croatia",4.5e+07,"https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471"
"Premier League","Europe","England",2020,"Chelsea FC","23","Billy Gilmour","Central Midfield",2001-06-11,19,"Scotland",7500000,"https://www.transfermarkt.com/billy-gilmour/profil/spieler/423744"
"Premier League","Europe","England",2020,"Chelsea FC","29","Kai Havertz","Attacking Midfield",1999-06-11,21,"Germany",8.1e+07,"https://www.transfermarkt.com/kai-havertz/profil/spieler/309400"
"Premier League","Europe","England",2020,"Chelsea FC","19","Mason Mount","Attacking Midfield",1999-01-10,22,"England",4.5e+07,"https://www.transfermarkt.com/mason-mount/profil/spieler/346483"
"Premier League","Europe","England",2020,"Chelsea FC","-","Charly Musonda Jr.","Attacking Midfield",1996-10-15,24,"Belgium",1e+06,"https://www.transfermarkt.com/charly-musonda-jr-/profil/spieler/177862"
"Premier League","Europe","England",2020,"Chelsea FC","20","Callum Hudson-Odoi","Left Winger",2000-11-07,20,"England",3.5e+07,"https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768"
"Premier League","Europe","England",2020,"Chelsea FC","10","Christian Pulisic","Right Winger",1998-09-18,22,"United States",6e+07,"https://www.transfermarkt.com/christian-pulisic/profil/spieler/315779"
"Premier League","Europe","England",2020,"Chelsea FC","22","Hakim Ziyech","Right Winger",1993-03-19,27,"Morocco",4.5e+07,"https://www.transfermarkt.com/hakim-ziyech/profil/spieler/217111"
"Premier League","Europe","England",2020,"Chelsea FC","11","Timo Werner","Centre-Forward",1996-03-06,24,"Germany",7e+07,"https://www.transfermarkt.com/timo-werner/profil/spieler/170527"
"Premier League","Europe","England",2020,"Chelsea FC","9","Tammy Abraham","Centre-Forward",1997-10-02,23,"England",4e+07,"https://www.transfermarkt.com/tammy-abraham/profil/spieler/331726"
"Premier League","Europe","England",2020,"Chelsea FC","18","Olivier Giroud","Centre-Forward",1986-09-30,34,"France",5e+06,"https://www.transfermarkt.com/olivier-giroud/profil/spieler/82442"
"Premier League","Europe","England",2020,"Manchester United","1","David de Gea","Goalkeeper",1990-11-07,30,"Spain",2.5e+07,"https://www.transfermarkt.com/david-de-gea/profil/spieler/59377"
"Premier League","Europe","England",2020,"Manchester United","26","Dean Henderson","Goalkeeper",1997-03-12,23,"England",2e+07,"https://www.transfermarkt.com/dean-henderson/profil/spieler/258919"
"Premier League","Europe","England",2020,"Manchester United","22","Sergio Romero","Goalkeeper",1987-02-22,33,"Argentina",2e+06,"https://www.transfermarkt.com/sergio-romero/profil/spieler/30690"
"Premier League","Europe","England",2020,"Manchester United","13","Lee Grant","Goalkeeper",1983-01-27,38,"England",350000,"https://www.transfermarkt.com/lee-grant/profil/spieler/13460"
"Premier League","Europe","England",2020,"Manchester United","5","Harry Maguire","Centre-Back",1993-03-05,27,"England",4e+07,"https://www.transfermarkt.com/harry-maguire/profil/spieler/177907"
"Premier League","Europe","England",2020,"Manchester United","2","Victor Lindelöf","Centre-Back",1994-07-17,26,"Sweden",2.4e+07,"https://www.transfermarkt.com/victor-lindelof/profil/spieler/184573"
"Premier League","Europe","England",2020,"Manchester United","3","Eric Bailly","Centre-Back",1994-04-12,26,"Cote d'Ivoire",17500000,"https://www.transfermarkt.com/eric-bailly/profil/spieler/286384"
"Premier League","Europe","England",2020,"Manchester United","38","Axel Tuanzebe","Centre-Back",1997-11-14,23,"England",8e+06,"https://www.transfermarkt.com/axel-tuanzebe/profil/spieler/342046"
"Premier League","Europe","England",2020,"Manchester United","4","Phil Jones","Centre-Back",1992-02-21,28,"England",6e+06,"https://www.transfermarkt.com/phil-jones/profil/spieler/117996"
"Premier League","Europe","England",2020,"Manchester United","27","Alex Telles","Left-Back",1992-12-15,28,"Brazil",3.5e+07,"https://www.transfermarkt.com/alex-telles/profil/spieler/255755"
"Premier League","Europe","England",2020,"Manchester United","23","Luke Shaw","Left-Back",1995-07-12,25,"England",2.2e+07,"https://www.transfermarkt.com/luke-shaw/profil/spieler/183288"
"Premier League","Europe","England",2020,"Manchester United","33","Brandon Williams","Left-Back",2000-09-03,20,"England",1.1e+07,"https://www.transfermarkt.com/brandon-williams/profil/spieler/507700"
"Premier League","Europe","England",2020,"Manchester United","29","Aaron Wan-Bissaka","Right-Back",1997-11-26,23,"England",4e+07,"https://www.transfermarkt.com/aaron-wan-bissaka/profil/spieler/477758"
"Premier League","Europe","England",2020,"Manchester United","31","Nemanja Matic","Defensive Midfield",1988-08-01,32,"Serbia",1.2e+07,"https://www.transfermarkt.com/nemanja-matic/profil/spieler/74683"
"Premier League","Europe","England",2020,"Manchester United","6","Paul Pogba","Central Midfield",1993-03-15,27,"France",6.5e+07,"https://www.transfermarkt.com/paul-pogba/profil/spieler/122153"
"Premier League","Europe","England",2020,"Manchester United","34","Donny van de Beek","Central Midfield",1997-04-18,23,"Netherlands",4e+07,"https://www.transfermarkt.com/donny-van-de-beek/profil/spieler/288255"
"Premier League","Europe","England",2020,"Manchester United","39","Scott McTominay","Central Midfield",1996-12-08,24,"Scotland",2.5e+07,"https://www.transfermarkt.com/scott-mctominay/profil/spieler/315969"
"Premier League","Europe","England",2020,"Manchester United","17","Fred","Central Midfield",1993-03-05,27,"Brazil",2e+07,"https://www.transfermarkt.com/fred/profil/spieler/191614"
"Premier League","Europe","England",2020,"Manchester United","18","Bruno Fernandes","Attacking Midfield",1994-09-08,26,"Portugal",9e+07,"https://www.transfermarkt.com/bruno-fernandes/profil/spieler/240306"
"Premier League","Europe","England",2020,"Manchester United","8","Juan Mata","Attacking Midfield",1988-04-28,32,"Spain",7500000,"https://www.transfermarkt.com/juan-mata/profil/spieler/44068"
"Premier League","Europe","England",2020,"Manchester United","10","Marcus Rashford","Left Winger",1997-10-31,23,"England",8e+07,"https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923"
"Premier League","Europe","England",2020,"Manchester United","21","Daniel James","Left Winger",1997-11-10,23,"Wales",1.6e+07,"https://www.transfermarkt.com/daniel-james/profil/spieler/319301"
"Premier League","Europe","England",2020,"Manchester United","11","Mason Greenwood","Right Winger",2001-10-01,19,"England",5e+07,"https://www.transfermarkt.com/mason-greenwood/profil/spieler/532826"
"Premier League","Europe","England",2020,"Manchester United","19","Amad Diallo","Right Winger",2002-07-11,18,"Cote d'Ivoire",1.5e+07,"https://www.transfermarkt.com/amad-diallo/profil/spieler/536835"
"Premier League","Europe","England",2020,"Manchester United","9","Anthony Martial","Centre-Forward",1995-12-05,25,"France",5.5e+07,"https://www.transfermarkt.com/anthony-martial/profil/spieler/182877"
"Premier League","Europe","England",2020,"Manchester United","7","Edinson Cavani","Centre-Forward",1987-02-14,33,"Uruguay",1.2e+07,"https://www.transfermarkt.com/edinson-cavani/profil/spieler/48280"
"Premier League","Europe","England",2020,"Tottenham Hotspur","1","Hugo Lloris","Goalkeeper",1986-12-26,34,"France",1.2e+07,"https://www.transfermarkt.com/hugo-lloris/profil/spieler/17965"
"Premier League","Europe","England",2020,"Tottenham Hotspur","12","Joe Hart","Goalkeeper",1987-04-19,33,"England",2400000,"https://www.transfermarkt.com/joe-hart/profil/spieler/40204"
"Premier League","Europe","England",2020,"Tottenham Hotspur","41","Alfie Whiteman","Goalkeeper",1998-10-02,22,"England",750000,"https://www.transfermarkt.com/alfie-whiteman/profil/spieler/282823"
"Premier League","Europe","England",2020,"Tottenham Hotspur","6","Davinson Sánchez","Centre-Back",1996-06-12,24,"Colombia",4e+07,"https://www.transfermarkt.com/davinson-sanchez/profil/spieler/341429"
"Premier League","Europe","England",2020,"Tottenham Hotspur","15","Eric Dier","Centre-Back",1994-01-15,27,"England",2.5e+07,"https://www.transfermarkt.com/eric-dier/profil/spieler/175722"
"Premier League","Europe","England",2020,"Tottenham Hotspur","4","Toby Alderweireld","Centre-Back",1989-03-02,31,"Belgium",2e+07,"https://www.transfermarkt.com/toby-alderweireld/profil/spieler/42710"
"Premier League","Europe","England",2020,"Tottenham Hotspur","14","Joe Rodon","Centre-Back",1997-10-22,23,"Wales",1e+07,"https://www.transfermarkt.com/joe-rodon/profil/spieler/297212"
"Premier League","Europe","England",2020,"Tottenham Hotspur","25","Japhet Tanganga","Centre-Back",1999-03-31,21,"England",8e+06,"https://www.transfermarkt.com/japhet-tanganga/profil/spieler/346478"
"Premier League","Europe","England",2020,"Tottenham Hotspur","3","Sergio Reguilón","Left-Back",1996-12-16,24,"Spain",2.8e+07,"https://www.transfermarkt.com/sergio-reguilon/profil/spieler/282429"
"Premier League","Europe","England",2020,"Tottenham Hotspur","33","Ben Davies","Left-Back",1993-04-24,27,"Wales",17500000,"https://www.transfermarkt.com/ben-davies/profil/spieler/192765"
"Premier League","Europe","England",2020,"Tottenham Hotspur","-","Danny Rose","Left-Back",1990-07-02,30,"England",6e+06,"https://www.transfermarkt.com/danny-rose/profil/spieler/50174"
"Premier League","Europe","England",2020,"Tottenham Hotspur","2","Matt Doherty","Right-Back",1992-01-16,29,"Ireland",2e+07,"https://www.transfermarkt.com/matt-doherty/profil/spieler/171679"
"Premier League","Europe","England",2020,"Tottenham Hotspur","24","Serge Aurier","Right-Back",1992-12-24,28,"Cote d'Ivoire",2e+07,"https://www.transfermarkt.com/serge-aurier/profil/spieler/127032"
"Premier League","Europe","England",2020,"Tottenham Hotspur","8","Harry Winks","Defensive Midfield",1996-02-02,25,"England",2.5e+07,"https://www.transfermarkt.com/harry-winks/profil/spieler/249126"
"Premier League","Europe","England",2020,"Tottenham Hotspur","28","Tanguy Ndombélé","Central Midfield",1996-12-28,24,"France",4.5e+07,"https://www.transfermarkt.com/tanguy-ndombele/profil/spieler/450936"
"Premier League","Europe","England",2020,"Tottenham Hotspur","18","Giovani Lo Celso","Central Midfield",1996-04-09,24,"Argentina",3.5e+07,"https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795"
"Premier League","Europe","England",2020,"Tottenham Hotspur","5","Pierre-Emile Höjbjerg","Central Midfield",1995-08-05,25,"Denmark",3e+07,"https://www.transfermarkt.com/pierre-emile-hojbjerg/profil/spieler/167799"
"Premier League","Europe","England",2020,"Tottenham Hotspur","17","Moussa Sissoko","Central Midfield",1989-08-16,31,"France",1.8e+07,"https://www.transfermarkt.com/moussa-sissoko/profil/spieler/46001"
"Premier League","Europe","England",2020,"Tottenham Hotspur","20","Dele Alli","Attacking Midfield",1996-04-11,24,"England",3.8e+07,"https://www.transfermarkt.com/dele-alli/profil/spieler/207929"
"Premier League","Europe","England",2020,"Tottenham Hotspur","7","Heung-min Son","Left Winger",1992-07-08,28,"Korea, South",9e+07,"https://www.transfermarkt.com/heung-min-son/profil/spieler/91845"
"Premier League","Europe","England",2020,"Tottenham Hotspur","23","Steven Bergwijn","Left Winger",1997-10-08,23,"Netherlands",2.8e+07,"https://www.transfermarkt.com/steven-bergwijn/profil/spieler/284165"
"Premier League","Europe","England",2020,"Tottenham Hotspur","27","Lucas Moura","Right Winger",1992-08-13,28,"Brazil",2.5e+07,"https://www.transfermarkt.com/lucas-moura/profil/spieler/77100"
"Premier League","Europe","England",2020,"Tottenham Hotspur","9","Gareth Bale","Right Winger",1989-07-16,31,"Wales",2e+07,"https://www.transfermarkt.com/gareth-bale/profil/spieler/39381"
"Premier League","Europe","England",2020,"Tottenham Hotspur","11","Erik Lamela","Right Winger",1992-03-04,28,"Argentina",1.6e+07,"https://www.transfermarkt.com/erik-lamela/profil/spieler/111630"
"Premier League","Europe","England",2020,"Tottenham Hotspur","10","Harry Kane","Centre-Forward",1993-07-28,27,"England",1.2e+08,"https://www.transfermarkt.com/harry-kane/profil/spieler/132098"
"Premier League","Europe","England",2020,"Tottenham Hotspur","45","Carlos Vinícius","Centre-Forward",1995-03-25,25,"Brazil",2e+07,"https://www.transfermarkt.com/carlos-vinicius/profil/spieler/525287"
"Premier League","Europe","England",2020,"Arsenal FC","1","Bernd Leno","Goalkeeper",1992-03-04,28,"Germany",3.2e+07,"https://www.transfermarkt.com/bernd-leno/profil/spieler/72476"
"Premier League","Europe","England",2020,"Arsenal FC","33","Mathew Ryan","Goalkeeper",1992-04-08,28,"Australia",8e+06,"https://www.transfermarkt.com/mathew-ryan/profil/spieler/128969"
"Premier League","Europe","England",2020,"Arsenal FC","13","Rúnar Alex Rúnarsson","Goalkeeper",1995-02-18,25,"Iceland",2e+06,"https://www.transfermarkt.com/runar-alex-runarsson/profil/spieler/205657"
"Premier League","Europe","England",2020,"Arsenal FC","44","Dejan Iliev","Goalkeeper",1995-02-25,25,"North Macedonia",3e+05,"https://www.transfermarkt.com/dejan-iliev/profil/spieler/205757"
"Premier League","Europe","England",2020,"Arsenal FC","6","Gabriel","Centre-Back",1997-12-19,23,"Brazil",2.8e+07,"https://www.transfermarkt.com/gabriel/profil/spieler/435338"
"Premier League","Europe","England",2020,"Arsenal FC","21","Calum Chambers","Centre-Back",1995-01-20,26,"England",14500000,"https://www.transfermarkt.com/calum-chambers/profil/spieler/215118"
"Premier League","Europe","England",2020,"Arsenal FC","16","Rob Holding","Centre-Back",1995-09-20,25,"England",1.2e+07,"https://www.transfermarkt.com/rob-holding/profil/spieler/253341"
"Premier League","Europe","England",2020,"Arsenal FC","22","Pablo Marí","Centre-Back",1993-08-31,27,"Spain",7e+06,"https://www.transfermarkt.com/pablo-mari/profil/spieler/210178"
"Premier League","Europe","England",2020,"Arsenal FC","23","David Luiz","Centre-Back",1987-04-22,33,"Brazil",6e+06,"https://www.transfermarkt.com/david-luiz/profil/spieler/46741"
"Premier League","Europe","England",2020,"Arsenal FC","3","Kieran Tierney","Left-Back",1997-06-05,23,"Scotland",2.8e+07,"https://www.transfermarkt.com/kieran-tierney/profil/spieler/300716"
"Premier League","Europe","England",2020,"Arsenal FC","2","Héctor Bellerín","Right-Back",1995-03-19,25,"Spain",2.8e+07,"https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217"
"Premier League","Europe","England",2020,"Arsenal FC","17","Cédric Soares","Right-Back",1991-08-31,29,"Portugal",4e+06,"https://www.transfermarkt.com/cedric-soares/profil/spieler/112988"
"Premier League","Europe","England",2020,"Arsenal FC","18","Thomas Partey","Defensive Midfield",1993-06-13,27,"Ghana",5e+07,"https://www.transfermarkt.com/thomas-partey/profil/spieler/230784"
"Premier League","Europe","England",2020,"Arsenal FC","34","Granit Xhaka","Defensive Midfield",1992-09-27,28,"Switzerland",2.5e+07,"https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455"
"Premier League","Europe","England",2020,"Arsenal FC","25","Mohamed Elneny","Defensive Midfield",1992-07-11,28,"Egypt",7e+06,"https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438"
"Premier League","Europe","England",2020,"Arsenal FC","8","Dani Ceballos","Central Midfield",1996-08-07,24,"Spain",3.2e+07,"https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745"
"Premier League","Europe","England",2020,"Arsenal FC","7","Bukayo Saka","Left Midfield",2001-09-05,19,"England",4e+07,"https://www.transfermarkt.com/bukayo-saka/profil/spieler/433177"
